gen,clust,net,n_nodes,n_edges,seed,stat,dt,value
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,cluster_n_concomp,emd,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,cluster_n_concomp,mean_l1,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,cluster_n_concomp,rmse,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,cluster_frac_giant_ccomp,emd,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,cluster_frac_giant_ccomp,mean_l1,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,cluster_frac_giant_ccomp,rmse,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,cluster_pseudo_diameter,emd,0.43032108573320094
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,cluster_pseudo_diameter,mean_l1,0.44554783184376034
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,cluster_pseudo_diameter,rmse,1.7946553481387761
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,cluster_deg_assort,emd,0.01974832890308376
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,cluster_deg_assort,mean_l1,0.028530808239612408
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,cluster_deg_assort,rmse,0.10098253530313844
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,cluster_global_ccoeff,emd,0.002357625715949636
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,cluster_global_ccoeff,mean_l1,0.005315113076112601
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,cluster_global_ccoeff,rmse,0.03950170583034558
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,cluster_local_ccoeff,emd,0.002106015167185839
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,cluster_local_ccoeff,mean_l1,0.007649273936399308
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,cluster_local_ccoeff,rmse,0.04614005354338786
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,cluster_mean_degree,emd,0.006577178779436558
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,cluster_mean_degree,mean_l1,0.007504024194861914
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,cluster_mean_degree,rmse,0.04898069772320303
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,cluster_mean_kcore,emd,0.01023331342466655
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,cluster_mean_kcore,mean_l1,0.010541727133920932
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,cluster_mean_kcore,rmse,0.06289848221021473
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,cluster_n_concomp,emd,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,cluster_n_concomp,mean_l1,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,cluster_n_concomp,rmse,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,cluster_frac_giant_ccomp,emd,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,cluster_frac_giant_ccomp,mean_l1,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,cluster_frac_giant_ccomp,rmse,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,cluster_pseudo_diameter,emd,0.4299900695134061
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,cluster_pseudo_diameter,mean_l1,0.4452168156239656
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,cluster_pseudo_diameter,rmse,1.7940096725114243
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,cluster_deg_assort,emd,0.019541112420769825
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,cluster_deg_assort,mean_l1,0.02900924721192734
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,cluster_deg_assort,rmse,0.10141152945035976
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,cluster_global_ccoeff,emd,0.0019256215614739864
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,cluster_global_ccoeff,mean_l1,0.00555719232962135
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,cluster_global_ccoeff,rmse,0.039800022508862824
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,cluster_local_ccoeff,emd,0.001982125982004681
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,cluster_local_ccoeff,mean_l1,0.008046807994289137
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,cluster_local_ccoeff,rmse,0.04735986706988564
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,cluster_mean_degree,emd,0.006251261352724861
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,cluster_mean_degree,mean_l1,0.007178106768150204
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,cluster_mean_degree,rmse,0.04984744335961989
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,cluster_mean_kcore,emd,0.009152691210072823
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,cluster_mean_kcore,mean_l1,0.009664612805252883
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,cluster_mean_kcore,rmse,0.06018731029481825
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,cluster_n_concomp,emd,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,cluster_n_concomp,mean_l1,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,cluster_n_concomp,rmse,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,cluster_frac_giant_ccomp,emd,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,cluster_frac_giant_ccomp,mean_l1,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,cluster_frac_giant_ccomp,rmse,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,cluster_pseudo_diameter,emd,0.4296590532936114
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,cluster_pseudo_diameter,mean_l1,0.44554783184376034
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,cluster_pseudo_diameter,rmse,1.794101926113548
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,cluster_deg_assort,emd,0.019091728660356577
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,cluster_deg_assort,mean_l1,0.029696551962899765
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,cluster_deg_assort,rmse,0.10321882852173252
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,cluster_global_ccoeff,emd,0.0021713902617757014
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,cluster_global_ccoeff,mean_l1,0.005801587875977562
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,cluster_global_ccoeff,rmse,0.04231318367737144
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,cluster_local_ccoeff,emd,0.0019163434451980182
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,cluster_local_ccoeff,mean_l1,0.008342612637321596
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,cluster_local_ccoeff,rmse,0.049364009233309615
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,cluster_mean_degree,emd,0.006961086914196573
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,cluster_mean_degree,mean_l1,0.007887932329621915
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,cluster_mean_degree,rmse,0.054284496397740474
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,cluster_mean_kcore,emd,0.01098579300812339
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,cluster_mean_kcore,mean_l1,0.011274873141129056
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,cluster_mean_kcore,rmse,0.06664166641035722
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,cluster_n_concomp,emd,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,cluster_n_concomp,mean_l1,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,cluster_n_concomp,rmse,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,cluster_frac_giant_ccomp,emd,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,cluster_frac_giant_ccomp,mean_l1,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,cluster_frac_giant_ccomp,rmse,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,cluster_pseudo_diameter,emd,0.43164515061238007
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,cluster_pseudo_diameter,mean_l1,0.4468718967229394
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,cluster_pseudo_diameter,rmse,1.7990765956882604
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_deg_assort,emd,0.02433739500947772
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_deg_assort,mean_l1,0.03444976041609109
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_deg_assort,rmse,0.11626871026735078
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_global_ccoeff,emd,0.016313513418119388
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_global_ccoeff,mean_l1,0.017912252297968556
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_global_ccoeff,rmse,0.08519490329166188
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_local_ccoeff,emd,0.015633934056877387
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_local_ccoeff,mean_l1,0.019046759675354023
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_local_ccoeff,rmse,0.0874181536231249
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_mean_degree,emd,0.02239636227547756
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_mean_degree,mean_l1,0.023471631092681855
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_mean_degree,rmse,0.11664919653267303
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_mean_kcore,emd,0.025564075849667318
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_mean_kcore,mean_l1,0.02661941046800947
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_mean_kcore,rmse,0.12669019365400272
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_n_concomp,emd,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_n_concomp,mean_l1,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_n_concomp,rmse,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_frac_giant_ccomp,emd,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_frac_giant_ccomp,mean_l1,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_frac_giant_ccomp,rmse,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_pseudo_diameter,emd,0.24557752341311134
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_pseudo_diameter,mean_l1,0.259105098855359
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_pseudo_diameter,rmse,1.4068362895068727
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,2,cluster_deg_assort,emd,0.023970373641175997
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,2,cluster_deg_assort,mean_l1,0.03429135331588791
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,2,cluster_deg_assort,rmse,0.11531167898084621
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,2,cluster_global_ccoeff,emd,0.01573321119176958
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,2,cluster_global_ccoeff,mean_l1,0.017607325525626934
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,2,cluster_global_ccoeff,rmse,0.0839867732500988
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,2,cluster_local_ccoeff,emd,0.01513572517310022
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,2,cluster_local_ccoeff,mean_l1,0.01837753254548247
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,2,cluster_local_ccoeff,rmse,0.08574457037836086
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,2,cluster_mean_degree,emd,0.02190064371207287
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,2,cluster_mean_degree,mean_l1,0.02297591252927717
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,2,cluster_mean_degree,rmse,0.11572677332692259
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,2,cluster_mean_kcore,emd,0.02459296144628578
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,2,cluster_mean_kcore,mean_l1,0.025893970466334473
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,2,cluster_mean_kcore,rmse,0.12355587201005999
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,2,cluster_n_concomp,emd,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,2,cluster_n_concomp,mean_l1,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,2,cluster_n_concomp,rmse,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,2,cluster_frac_giant_ccomp,emd,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,2,cluster_frac_giant_ccomp,mean_l1,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,2,cluster_frac_giant_ccomp,rmse,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,2,cluster_pseudo_diameter,emd,0.2463579604578564
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,2,cluster_pseudo_diameter,mean_l1,0.25988553590010405
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,2,cluster_pseudo_diameter,rmse,1.4060039240127427
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,3,cluster_deg_assort,emd,0.023674031654601437
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,3,cluster_deg_assort,mean_l1,0.03429075050798986
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,3,cluster_deg_assort,rmse,0.1147904525523469
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,3,cluster_global_ccoeff,emd,0.015286945957499895
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,3,cluster_global_ccoeff,mean_l1,0.017482115426026498
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,3,cluster_global_ccoeff,rmse,0.08364654936366003
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,3,cluster_local_ccoeff,emd,0.014332088322153992
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,3,cluster_local_ccoeff,mean_l1,0.01886836634739944
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,3,cluster_local_ccoeff,rmse,0.08639606002539355
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,3,cluster_mean_degree,emd,0.021866052865984982
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,3,cluster_mean_degree,mean_l1,0.022941321683189263
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,3,cluster_mean_degree,rmse,0.11600166159126026
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,3,cluster_mean_kcore,emd,0.025172792204390178
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,3,cluster_mean_kcore,mean_l1,0.026124097043580572
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,3,cluster_mean_kcore,rmse,0.12686967613813158
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,3,cluster_n_concomp,emd,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,3,cluster_n_concomp,mean_l1,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,3,cluster_n_concomp,rmse,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,3,cluster_frac_giant_ccomp,emd,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,3,cluster_frac_giant_ccomp,mean_l1,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,3,cluster_frac_giant_ccomp,rmse,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,3,cluster_pseudo_diameter,emd,0.2460978147762748
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,3,cluster_pseudo_diameter,mean_l1,0.2606659729448491
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,3,cluster_pseudo_diameter,rmse,1.4070211927460896
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,4,cluster_deg_assort,emd,0.02335340111121563
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,4,cluster_deg_assort,mean_l1,0.03369277395865213
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,4,cluster_deg_assort,rmse,0.11437868808981158
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,4,cluster_global_ccoeff,emd,0.014900082498124212
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,4,cluster_global_ccoeff,mean_l1,0.016877852625402083
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,4,cluster_global_ccoeff,rmse,0.08165399303142115
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,4,cluster_local_ccoeff,emd,0.014172053842729937
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,4,cluster_local_ccoeff,mean_l1,0.018190299405083165
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,4,cluster_local_ccoeff,rmse,0.08413487178255091
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,4,cluster_mean_degree,emd,0.020678276851518945
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,4,cluster_mean_degree,mean_l1,0.021753545668723208
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,4,cluster_mean_degree,rmse,0.11286599330287458
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,4,cluster_mean_kcore,emd,0.023828160010221287
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,4,cluster_mean_kcore,mean_l1,0.02544231984379968
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,4,cluster_mean_kcore,rmse,0.12610029025060532
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,4,cluster_n_concomp,emd,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,4,cluster_n_concomp,mean_l1,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,4,cluster_n_concomp,rmse,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,4,cluster_frac_giant_ccomp,emd,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,4,cluster_frac_giant_ccomp,mean_l1,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,4,cluster_frac_giant_ccomp,rmse,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,4,cluster_pseudo_diameter,emd,0.24583766909469307
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,4,cluster_pseudo_diameter,mean_l1,0.26040582726326744
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,4,cluster_pseudo_diameter,rmse,1.4089612117265131
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,5,cluster_deg_assort,emd,0.02396021248442428
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,5,cluster_deg_assort,mean_l1,0.034591393302637205
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,5,cluster_deg_assort,rmse,0.11657439441360676
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,5,cluster_global_ccoeff,emd,0.016240430018694088
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,5,cluster_global_ccoeff,mean_l1,0.01784698338860366
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,5,cluster_global_ccoeff,rmse,0.08557701815994082
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,5,cluster_local_ccoeff,emd,0.015853247996819184
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,5,cluster_local_ccoeff,mean_l1,0.019500647902372104
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,5,cluster_local_ccoeff,rmse,0.08901923807283313
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,5,cluster_mean_degree,emd,0.022568542618723243
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,5,cluster_mean_degree,mean_l1,0.023643811435927517
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,5,cluster_mean_degree,rmse,0.11576927188814808
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,5,cluster_mean_kcore,emd,0.026387268278076893
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,5,cluster_mean_kcore,mean_l1,0.02731375350871263
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,5,cluster_mean_kcore,rmse,0.1284741074342585
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,5,cluster_n_concomp,emd,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,5,cluster_n_concomp,mean_l1,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,5,cluster_n_concomp,rmse,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,5,cluster_frac_giant_ccomp,emd,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,5,cluster_frac_giant_ccomp,mean_l1,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,5,cluster_frac_giant_ccomp,rmse,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,5,cluster_pseudo_diameter,emd,0.24583766909469307
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,5,cluster_pseudo_diameter,mean_l1,0.2593652445369407
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,5,cluster_pseudo_diameter,rmse,1.4063739250517824
ec-sbm-v2,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_deg_assort,emd,0.02284519354255314
ec-sbm-v2,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_deg_assort,mean_l1,0.03345978857096217
ec-sbm-v2,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_deg_assort,rmse,0.11411583627281847
ec-sbm-v2,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_global_ccoeff,emd,0.013394703485829877
ec-sbm-v2,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_global_ccoeff,mean_l1,0.01538415659704792
ec-sbm-v2,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_global_ccoeff,rmse,0.07661209067029523
ec-sbm-v2,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_local_ccoeff,emd,0.012417506053789742
ec-sbm-v2,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_local_ccoeff,mean_l1,0.016595468275214676
ec-sbm-v2,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_local_ccoeff,rmse,0.07900963939750973
ec-sbm-v2,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_mean_degree,emd,0.01494417978497937
ec-sbm-v2,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_mean_degree,mean_l1,0.016019448602183572
ec-sbm-v2,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_mean_degree,rmse,0.08535719825147474
ec-sbm-v2,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_mean_kcore,emd,0.019643953033333272
ec-sbm-v2,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_mean_kcore,mean_l1,0.02155213835775602
ec-sbm-v2,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_mean_kcore,rmse,0.10775983164006529
ec-sbm-v2,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_n_concomp,emd,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_n_concomp,mean_l1,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_n_concomp,rmse,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_frac_giant_ccomp,emd,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,cluster_frac_giant_ccomp,mean_l1,0.0
