gen,clustering,net,n_nodes,n_edges,seed,stat,dist_type,value
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,4,n_clusters,rel_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,4,n_outliers,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,4,n_outliers,rel_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,4,n_disconnected_clusters,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,4,pseudo_diameter,abs_diff,-2.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,4,pseudo_diameter,rel_diff,-0.16666666666666666
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,4,degree,emd,4.329410406445078e-05
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,4,kcore,emd,0.052739434434687205
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,4,conductance,emd,0.0029510712419229426
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,4,edge_density,emd,0.0012397899987911117
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,4,degree_density,emd,0.007453728978072161
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,4,mincut,emd,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,4,modularity,emd,2.5290482627577563e-06
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,4,mixing_parameter,emd,0.018218223687317996
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,4,concomp_sizes,emd,1.5093075927555732
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,4,local_ccoeff_nodes,emd,0.19322843594001016
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,4,pagerank,emd,1.8839801249788158e-07
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,frac_giant_ccomp,abs_diff,3.6078420053820004e-05
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,frac_giant_ccomp,rel_diff,3.6298958219890035e-05
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,deg_assort,abs_diff,-0.00034398327495918646
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,deg_assort,rel_diff,0.0066922417076954385
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,global_ccoeff,abs_diff,-0.024461345426818708
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,global_ccoeff,rel_diff,-1.8251811282061983
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,local_ccoeff,abs_diff,-0.19261814868311833
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,local_ccoeff,rel_diff,-5.110806676328133
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,node_coverage,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,node_coverage,rel_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,n_nodes,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,n_nodes,rel_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,n_edges,abs_diff,3.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,n_edges,rel_diff,4.190611354321777e-06
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,n_concomp,abs_diff,-1.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,n_concomp,rel_diff,-0.003289473684210526
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,mean_degree,abs_diff,4.3294104065338956e-05
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,mean_degree,rel_diff,4.190611354393807e-06
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,mean_kcore,abs_diff,-0.006133331409150955
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,mean_kcore,rel_diff,-0.0011725787628052546
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,n_clusters,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,n_clusters,rel_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,n_outliers,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,n_outliers,rel_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,n_disconnected_clusters,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,pseudo_diameter,abs_diff,-3.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,pseudo_diameter,rel_diff,-0.2727272727272727
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,degree,emd,4.329410406445078e-05
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,kcore,emd,0.04850382792036756
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,conductance,emd,0.0031072934655963346
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,edge_density,emd,0.0014044820199972498
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,degree_density,emd,0.007771373592988238
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,mincut,emd,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,modularity,emd,2.54199509249621e-06
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,mixing_parameter,emd,0.018142274457086403
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,concomp_sizes,emd,1.5093075927555732
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,local_ccoeff_nodes,emd,0.1926181486831183
ec-sbm-v1,leiden-cpm-0.0001,wiki_users,138587,715883,5,pagerank,emd,1.8865719094177085e-07
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,frac_giant_ccomp,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,frac_giant_ccomp,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,deg_assort,abs_diff,0.004982147908237956
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,deg_assort,rel_diff,-0.10813319769251005
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,global_ccoeff,abs_diff,-0.018513024937782025
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,global_ccoeff,rel_diff,-0.9567223703700448
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,local_ccoeff,abs_diff,-0.19136659987147697
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,local_ccoeff,rel_diff,-4.914402412616863
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,node_coverage,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,node_coverage,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,n_nodes,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,n_nodes,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,n_edges,abs_diff,-931.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,n_edges,rel_diff,-0.0013021853215320748
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,n_concomp,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,n_concomp,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,mean_degree,abs_diff,-0.013435603628044746
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,mean_degree,rel_diff,-0.001302185321531961
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,mean_kcore,abs_diff,-0.013745878040508863
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,mean_kcore,rel_diff,-0.0026317861746262684
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,n_clusters,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,n_clusters,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,n_outliers,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,n_outliers,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,n_disconnected_clusters,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,pseudo_diameter,abs_diff,-2.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,pseudo_diameter,rel_diff,-0.16666666666666666
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,degree,emd,0.013435603628035364
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,kcore,emd,0.09554287198654982
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,conductance,emd,0.0005652992026522672
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,edge_density,emd,0.0009154413845225377
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,degree_density,emd,0.0031370910377676287
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,mincut,emd,0.0003310162197948108
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,modularity,emd,5.258477336078307e-07
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,mixing_parameter,emd,0.023399356587902716
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,concomp_sizes,emd,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,local_ccoeff_nodes,emd,0.19136659987147697
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,1,pagerank,emd,2.7917129470896077e-07
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,frac_giant_ccomp,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,frac_giant_ccomp,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,deg_assort,abs_diff,0.005116700515539363
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,deg_assort,rel_diff,-0.11137881013308261
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,global_ccoeff,abs_diff,-0.018382724845658695
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,global_ccoeff,rel_diff,-0.9436345335277552
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,local_ccoeff,abs_diff,-0.1917659895828495
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,local_ccoeff,rel_diff,-4.97569242136915
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,node_coverage,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,node_coverage,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,n_nodes,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,n_nodes,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,n_edges,abs_diff,-871.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,n_edges,rel_diff,-0.0012181613735154095
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,n_concomp,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,n_concomp,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,mean_degree,abs_diff,-0.012569721546753954
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,mean_degree,rel_diff,-0.0012181613735154028
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,mean_kcore,abs_diff,-0.012129564822097372
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,mean_kcore,rel_diff,-0.0023216083594474113
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,n_clusters,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,n_clusters,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,n_outliers,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,n_outliers,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,n_disconnected_clusters,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,pseudo_diameter,abs_diff,-2.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,pseudo_diameter,rel_diff,-0.16666666666666666
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,degree,emd,0.012569721546746349
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,kcore,emd,0.09890538073556698
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,conductance,emd,0.0005835590387261763
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,edge_density,emd,0.0009139438129132783
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,degree_density,emd,0.0030970784909896505
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,mincut,emd,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,modularity,emd,4.895938281295788e-07
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,mixing_parameter,emd,0.023397373084584117
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,concomp_sizes,emd,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,local_ccoeff_nodes,emd,0.1917659895828494
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,2,pagerank,emd,2.777357379899806e-07
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,frac_giant_ccomp,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,frac_giant_ccomp,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,deg_assort,abs_diff,0.0050420261412892214
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,deg_assort,rel_diff,-0.10957520728661543
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,global_ccoeff,abs_diff,-0.018504965848563395
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,global_ccoeff,rel_diff,-0.9559077732335527
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,local_ccoeff,abs_diff,-0.1913367342874855
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,local_ccoeff,rel_diff,-4.909869748940189
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,node_coverage,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,node_coverage,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,n_nodes,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,n_nodes,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,n_edges,abs_diff,-861.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,n_edges,rel_diff,-0.0012041587531572454
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,n_concomp,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,n_concomp,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,mean_degree,abs_diff,-0.012425407866539118
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,mean_degree,rel_diff,-0.0012041587531572853
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,mean_kcore,abs_diff,-0.013810819196605095
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,mean_kcore,rel_diff,-0.002644252687770829
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,n_clusters,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,n_clusters,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,n_outliers,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,n_outliers,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,n_disconnected_clusters,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,pseudo_diameter,abs_diff,-2.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,pseudo_diameter,rel_diff,-0.16666666666666666
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,degree,emd,0.01242540786652957
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,kcore,emd,0.09755604782555338
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,conductance,emd,0.0006230441313739679
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,edge_density,emd,0.0010189094226413576
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,degree_density,emd,0.0032885893897182774
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,mincut,emd,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,modularity,emd,4.7387243466843736e-07
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,mixing_parameter,emd,0.023552733468769654
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,concomp_sizes,emd,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,local_ccoeff_nodes,emd,0.19133673428748546
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,3,pagerank,emd,2.791627441023656e-07
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,frac_giant_ccomp,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,frac_giant_ccomp,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,deg_assort,abs_diff,0.005332632455444353
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,deg_assort,rel_diff,-0.11662734056431029
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,global_ccoeff,abs_diff,-0.01823656228675205
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,global_ccoeff,rel_diff,-0.9291602067844563
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,local_ccoeff,abs_diff,-0.19119795079678437
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,local_ccoeff,rel_diff,-4.88889757642594
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,node_coverage,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,node_coverage,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,n_nodes,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,n_nodes,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,n_edges,abs_diff,-876.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,n_edges,rel_diff,-0.0012251628305736868
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,n_concomp,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,n_concomp,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,mean_degree,abs_diff,-0.012641878386860483
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,mean_degree,rel_diff,-0.0012251628305735703
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,mean_kcore,abs_diff,-0.011018349484438694
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,mean_kcore,rel_diff,-0.002108472413807257
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,n_clusters,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,n_clusters,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,n_outliers,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,n_outliers,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,n_disconnected_clusters,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,pseudo_diameter,abs_diff,-3.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,pseudo_diameter,rel_diff,-0.2727272727272727
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,degree,emd,0.012641878386853045
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,kcore,emd,0.09759212624560726
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,conductance,emd,0.0005427036066699038
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,edge_density,emd,0.0008972731039323842
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,degree_density,emd,0.00312563067636243
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,mincut,emd,0.0003310162197948108
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,modularity,emd,4.955306602189322e-07
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,mixing_parameter,emd,0.023291680561454663
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,concomp_sizes,emd,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,local_ccoeff_nodes,emd,0.19119795079678437
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,4,pagerank,emd,2.784615957711819e-07
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,frac_giant_ccomp,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,frac_giant_ccomp,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,deg_assort,abs_diff,0.00495176284699677
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,deg_assort,rel_diff,-0.1074028860964786
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,global_ccoeff,abs_diff,-0.018305046207396678
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,global_ccoeff,rel_diff,-0.9359151634074907
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,local_ccoeff,abs_diff,-0.1917178756539813
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,local_ccoeff,rel_diff,-4.968241685571358
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,node_coverage,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,node_coverage,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,n_nodes,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,n_nodes,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,n_edges,abs_diff,-956.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,n_edges,rel_diff,-0.0013371994623227266
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,n_concomp,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,n_concomp,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,mean_degree,abs_diff,-0.0137963878285845
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,mean_degree,rel_diff,-0.0013371994623227548
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,mean_kcore,abs_diff,-0.013031525323442317
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,mean_kcore,rel_diff,-0.0024946749877751257
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,n_clusters,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,n_clusters,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,n_outliers,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,n_outliers,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,n_disconnected_clusters,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,pseudo_diameter,abs_diff,-2.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,pseudo_diameter,rel_diff,-0.16666666666666666
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,degree,emd,0.013796387828573176
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,kcore,emd,0.09575212682286194
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,conductance,emd,0.0006326189395267392
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,edge_density,emd,0.0010407802876372617
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,degree_density,emd,0.0034805434570982854
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,mincut,emd,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,modularity,emd,5.154566740665703e-07
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,mixing_parameter,emd,0.023709265790970456
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,concomp_sizes,emd,0.0
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,local_ccoeff_nodes,emd,0.19171787565398124
ec-sbm-v2,leiden-cpm-0.0001,wiki_users,138587,715883,5,pagerank,emd,2.782788594639753e-07
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,frac_giant_ccomp,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wiki_link_dyn,100304,824968,1,frac_giant_ccomp,rel_diff,0.0
