config,net,n_nodes,n_edges,bucket,stat,dist_type,value
cptg,wiki_users,138587,715883,B1,kcore,emd,0.09706971072322787
cptg,wiki_users,138587,715883,B1,conductance,emd,0.0005894449837898108
cptg,wiki_users,138587,715883,B1,edge_density,emd,0.0009572696023293639
cptg,wiki_users,138587,715883,B1,degree_density,emd,0.003225786610387254
cptg,wiki_users,138587,715883,B1,mincut,emd,0.0001324064879179243
cptg,wiki_users,138587,715883,B1,modularity,emd,5.000602661382698e-07
cptg,wiki_users,138587,715883,B1,mixing_parameter,emd,0.023470081898736322
cptg,wiki_users,138587,715883,B1,concomp_sizes,emd,0.0
cptg,wiki_users,138587,715883,B1,local_ccoeff_nodes,emd,0.1914770300385155
cptg,wiki_users,138587,715883,B1,pagerank,emd,2.785620464072928e-07
cptg,wiki_users,138587,715883,B1,cluster_deg_assort,rmse,0.10158890533162361
cptg,wiki_users,138587,715883,B1,cluster_global_ccoeff,rmse,0.04005355537745877
cptg,wiki_users,138587,715883,B1,cluster_local_ccoeff,rmse,0.047279477001817484
cptg,wiki_users,138587,715883,B1,cluster_mean_degree,rmse,0.050046801893613435
cptg,wiki_users,138587,715883,B1,cluster_mean_kcore,rmse,0.06230863424628548
cptg,wiki_users,138587,715883,B1,cluster_n_concomp,mean_l1,0.0
cptg,wiki_users,138587,715883,B1,cluster_frac_giant_ccomp,rmse,0.0
cptg,wiki_users,138587,715883,B1,cluster_pseudo_diameter,mean_l1,0.44568023833167825
cptg,wiki_users,138587,715883,B1,cluster_deg_assort,emd,0.01953698556592596
cptg,wiki_users,138587,715883,B1,cluster_global_ccoeff,emd,0.0020312918559138053
cptg,wiki_users,138587,715883,B1,cluster_local_ccoeff,emd,0.002027482148569562
cptg,wiki_users,138587,715883,B1,cluster_mean_degree,emd,0.00645157322077451
cptg,wiki_users,138587,715883,B1,cluster_mean_kcore,emd,0.009995551492296022
cptg,wiki_users,138587,715883,B1,cluster_n_concomp,emd,0.0
cptg,wiki_users,138587,715883,B1,cluster_frac_giant_ccomp,emd,0.0
cptg,wiki_users,138587,715883,B1,cluster_pseudo_diameter,emd,0.43032108573320094
cptg,wiki_link_dyn,100304,824968,B1,frac_giant_ccomp,abs_diff,0.0
cptg,wiki_link_dyn,100304,824968,B1,deg_assort,abs_diff,0.009120061578289065
cptg,wiki_link_dyn,100304,824968,B1,global_ccoeff,abs_diff,0.008215143151959222
cptg,wiki_link_dyn,100304,824968,B1,local_ccoeff,abs_diff,0.18636411477920906
cptg,wiki_link_dyn,100304,824968,B1,node_coverage,abs_diff,0.0
cptg,wiki_link_dyn,100304,824968,B1,n_nodes,rel_diff,0.0
cptg,wiki_link_dyn,100304,824968,B1,n_edges,rel_diff,0.00941620291353892
cptg,wiki_link_dyn,100304,824968,B1,n_concomp,rel_diff,0.0
cptg,wiki_link_dyn,100304,824968,B1,mean_degree,rel_diff,0.009416202913539005
cptg,wiki_link_dyn,100304,824968,B1,mean_kcore,rel_diff,0.014270839048119602
cptg,wiki_link_dyn,100304,824968,B1,n_clusters,rel_diff,0.0
cptg,wiki_link_dyn,100304,824968,B1,n_outliers,rel_diff,0.0
cptg,wiki_link_dyn,100304,824968,B1,pseudo_diameter,rel_diff,0.11272727272727273
cptg,wiki_link_dyn,100304,824968,B1,degree,emd,0.15344552560199023
cptg,wiki_link_dyn,100304,824968,B1,kcore,emd,0.5989412186951665
cptg,wiki_link_dyn,100304,824968,B1,conductance,emd,0.0017499536857714761
cptg,wiki_link_dyn,100304,824968,B1,edge_density,emd,0.0033199549766719234
cptg,wiki_link_dyn,100304,824968,B1,degree_density,emd,0.007873657886097646
cptg,wiki_link_dyn,100304,824968,B1,mincut,emd,0.0007284079084286966
cptg,wiki_link_dyn,100304,824968,B1,modularity,emd,3.5331414369699485e-06
cptg,wiki_link_dyn,100304,824968,B1,mixing_parameter,emd,0.01289134677458036
cptg,wiki_link_dyn,100304,824968,B1,concomp_sizes,emd,0.0
cptg,wiki_link_dyn,100304,824968,B1,local_ccoeff_nodes,emd,0.18636411477920906
cptg,wiki_link_dyn,100304,824968,B1,pagerank,emd,3.823461237237879e-07
cptg,wiki_link_dyn,100304,824968,B1,cluster_deg_assort,rmse,0.11441138199852542
cptg,wiki_link_dyn,100304,824968,B1,cluster_global_ccoeff,rmse,0.07820334277563584
cptg,wiki_link_dyn,100304,824968,B1,cluster_local_ccoeff,rmse,0.08020235459591722
cptg,wiki_link_dyn,100304,824968,B1,cluster_mean_degree,rmse,0.087982573006619
cptg,wiki_link_dyn,100304,824968,B1,cluster_mean_kcore,rmse,0.11014045182480067
cptg,wiki_link_dyn,100304,824968,B1,cluster_n_concomp,mean_l1,0.0
cptg,wiki_link_dyn,100304,824968,B1,cluster_frac_giant_ccomp,rmse,0.0
cptg,wiki_link_dyn,100304,824968,B1,cluster_pseudo_diameter,mean_l1,0.26155046826222683
cptg,wiki_link_dyn,100304,824968,B1,cluster_deg_assort,emd,0.023181489117214515
cptg,wiki_link_dyn,100304,824968,B1,cluster_global_ccoeff,emd,0.013796344395316032
cptg,wiki_link_dyn,100304,824968,B1,cluster_local_ccoeff,emd,0.012828342617140658
cptg,wiki_link_dyn,100304,824968,B1,cluster_mean_degree,emd,0.01574731577219529
cptg,wiki_link_dyn,100304,824968,B1,cluster_mean_kcore,emd,0.02070352926214489
cptg,wiki_link_dyn,100304,824968,B1,cluster_n_concomp,emd,0.0
cptg,wiki_link_dyn,100304,824968,B1,cluster_frac_giant_ccomp,emd,0.0
cptg,wiki_link_dyn,100304,824968,B1,cluster_pseudo_diameter,emd,0.24823100936524448
cptg,lastfm_aminer,136409,1685524,B1,frac_giant_ccomp,abs_diff,0.0
cptg,lastfm_aminer,136409,1685524,B1,deg_assort,abs_diff,0.06500152914317614
cptg,lastfm_aminer,136409,1685524,B1,global_ccoeff,abs_diff,0.0770753049541479
cptg,lastfm_aminer,136409,1685524,B1,local_ccoeff,abs_diff,0.1704547241194212
cptg,lastfm_aminer,136409,1685524,B1,node_coverage,abs_diff,0.0
cptg,lastfm_aminer,136409,1685524,B1,n_nodes,rel_diff,0.0
cptg,lastfm_aminer,136409,1685524,B1,n_edges,rel_diff,0.00022098906859590255
cptg,lastfm_aminer,136409,1685524,B1,n_concomp,rel_diff,0.0
cptg,lastfm_aminer,136409,1685524,B1,mean_degree,rel_diff,0.00022098906859587463
cptg,lastfm_aminer,136409,1685524,B1,mean_kcore,rel_diff,0.007511154737724733
cptg,lastfm_aminer,136409,1685524,B1,n_clusters,rel_diff,0.0
cptg,lastfm_aminer,136409,1685524,B1,n_outliers,rel_diff,0.0
cptg,lastfm_aminer,136409,1685524,B1,pseudo_diameter,rel_diff,0.05818181818181818
cptg,lastfm_aminer,136409,1685524,B1,degree,emd,0.005460050289936594
cptg,lastfm_aminer,136409,1685524,B1,kcore,emd,1.365494945348181
cptg,lastfm_aminer,136409,1685524,B1,conductance,emd,0.0031695485793361094
cptg,lastfm_aminer,136409,1685524,B1,edge_density,emd,0.006255342219756621
cptg,lastfm_aminer,136409,1685524,B1,degree_density,emd,0.019139206009941904
cptg,lastfm_aminer,136409,1685524,B1,mincut,emd,0.0032218091697644668
cptg,lastfm_aminer,136409,1685524,B1,modularity,emd,2.1966439721784894e-07
cptg,lastfm_aminer,136409,1685524,B1,mixing_parameter,emd,0.025574728534651037
cptg,lastfm_aminer,136409,1685524,B1,concomp_sizes,emd,0.0
cptg,lastfm_aminer,136409,1685524,B1,local_ccoeff_nodes,emd,0.1704547241194212
cptg,lastfm_aminer,136409,1685524,B1,pagerank,emd,6.310870916241895e-07
cptg,lastfm_aminer,136409,1685524,B1,cluster_deg_assort,rmse,0.11603487184004743
cptg,lastfm_aminer,136409,1685524,B1,cluster_global_ccoeff,rmse,0.10503599665400508
cptg,lastfm_aminer,136409,1685524,B1,cluster_local_ccoeff,rmse,0.11010768556013974
cptg,lastfm_aminer,136409,1685524,B1,cluster_mean_degree,rmse,0.12805484914388016
cptg,lastfm_aminer,136409,1685524,B1,cluster_mean_kcore,rmse,0.18689233944517578
cptg,lastfm_aminer,136409,1685524,B1,cluster_n_concomp,mean_l1,0.0
cptg,lastfm_aminer,136409,1685524,B1,cluster_frac_giant_ccomp,rmse,0.0
cptg,lastfm_aminer,136409,1685524,B1,cluster_pseudo_diameter,mean_l1,1.0454770755885998
cptg,lastfm_aminer,136409,1685524,B1,cluster_deg_assort,emd,0.012722379885253158
cptg,lastfm_aminer,136409,1685524,B1,cluster_global_ccoeff,emd,0.038937739500795106
cptg,lastfm_aminer,136409,1685524,B1,cluster_local_ccoeff,emd,0.038919296294160646
cptg,lastfm_aminer,136409,1685524,B1,cluster_mean_degree,emd,0.03827841201988381
cptg,lastfm_aminer,136409,1685524,B1,cluster_mean_kcore,emd,0.06778915717721627
cptg,lastfm_aminer,136409,1685524,B1,cluster_n_concomp,emd,0.0
cptg,lastfm_aminer,136409,1685524,B1,cluster_frac_giant_ccomp,emd,0.0
cptg,lastfm_aminer,136409,1685524,B1,cluster_pseudo_diameter,emd,0.9827757125154896
cptg,wikiconflict,116836,2027871,B1,frac_giant_ccomp,abs_diff,0.0
cptg,wikiconflict,116836,2027871,B1,deg_assort,abs_diff,0.013434850876840652
cptg,wikiconflict,116836,2027871,B1,global_ccoeff,abs_diff,0.003554851197137338
cptg,wikiconflict,116836,2027871,B1,local_ccoeff,abs_diff,0.2828431959274275
cptg,wikiconflict,116836,2027871,B1,node_coverage,abs_diff,0.0
cptg,wikiconflict,116836,2027871,B1,n_nodes,rel_diff,0.0
cptg,wikiconflict,116836,2027871,B1,n_edges,rel_diff,0.0001566420282067889
cptg,wikiconflict,116836,2027871,B1,n_concomp,rel_diff,0.0
cptg,wikiconflict,116836,2027871,B1,mean_degree,rel_diff,0.00015664202820680193
cptg,wikiconflict,116836,2027871,B1,mean_kcore,rel_diff,0.041004060550315094
cptg,wikiconflict,116836,2027871,B1,n_clusters,rel_diff,0.0
cptg,wikiconflict,116836,2027871,B1,n_outliers,rel_diff,0.0
cptg,wikiconflict,116836,2027871,B1,pseudo_diameter,rel_diff,0.0
cptg,wikiconflict,116836,2027871,B1,degree,emd,0.005436680475196099
cptg,wikiconflict,116836,2027871,B1,kcore,emd,0.8244222671094524
cptg,wikiconflict,116836,2027871,B1,conductance,emd,0.000634872887917034
cptg,wikiconflict,116836,2027871,B1,edge_density,emd,0.0014719545666576287
cptg,wikiconflict,116836,2027871,B1,degree_density,emd,0.0028196858566116867
cptg,wikiconflict,116836,2027871,B1,mincut,emd,0.00014278065322148592
cptg,wikiconflict,116836,2027871,B1,modularity,emd,5.1892840471502924e-08
cptg,wikiconflict,116836,2027871,B1,mixing_parameter,emd,0.00679367299972146
cptg,wikiconflict,116836,2027871,B1,concomp_sizes,emd,0.0
cptg,wikiconflict,116836,2027871,B1,local_ccoeff_nodes,emd,0.28284319592742757
cptg,wikiconflict,116836,2027871,B1,pagerank,emd,4.4536172815211164e-07
cptg,wikiconflict,116836,2027871,B1,cluster_deg_assort,rmse,0.07036111276756894
cptg,wikiconflict,116836,2027871,B1,cluster_global_ccoeff,rmse,0.05417319318388756
cptg,wikiconflict,116836,2027871,B1,cluster_local_ccoeff,rmse,0.05546330526050362
cptg,wikiconflict,116836,2027871,B1,cluster_mean_degree,rmse,0.05099230135196762
cptg,wikiconflict,116836,2027871,B1,cluster_mean_kcore,rmse,0.07293776731017515
cptg,wikiconflict,116836,2027871,B1,cluster_n_concomp,mean_l1,0.0
cptg,wikiconflict,116836,2027871,B1,cluster_frac_giant_ccomp,rmse,0.0
cptg,wikiconflict,116836,2027871,B1,cluster_pseudo_diameter,mean_l1,0.07010530073175085
cptg,wikiconflict,116836,2027871,B1,cluster_deg_assort,emd,0.009022244630235205
cptg,wikiconflict,116836,2027871,B1,cluster_global_ccoeff,emd,0.005119295812386432
cptg,wikiconflict,116836,2027871,B1,cluster_local_ccoeff,emd,0.004887279610481275
cptg,wikiconflict,116836,2027871,B1,cluster_mean_degree,emd,0.005639371713223373
cptg,wikiconflict,116836,2027871,B1,cluster_mean_kcore,emd,0.00889007016260276
cptg,wikiconflict,116836,2027871,B1,cluster_n_concomp,emd,0.0
cptg,wikiconflict,116836,2027871,B1,cluster_frac_giant_ccomp,emd,0.0
cptg,wikiconflict,116836,2027871,B1,cluster_pseudo_diameter,emd,0.06239514545779046
cptg,livemocha,104103,2193083,B1,frac_giant_ccomp,abs_diff,0.0
cptg,livemocha,104103,2193083,B1,deg_assort,abs_diff,0.015706888357402648
cptg,livemocha,104103,2193083,B1,global_ccoeff,abs_diff,0.003399514275470605
cptg,livemocha,104103,2193083,B1,local_ccoeff,abs_diff,0.029159384180150467
cptg,livemocha,104103,2193083,B1,node_coverage,abs_diff,0.0
cptg,livemocha,104103,2193083,B1,n_nodes,rel_diff,0.0
cptg,livemocha,104103,2193083,B1,n_edges,rel_diff,2.918274935869128e-06
cptg,livemocha,104103,2193083,B1,n_concomp,rel_diff,0.0
cptg,livemocha,104103,2193083,B1,mean_degree,rel_diff,2.918274935838372e-06
cptg,livemocha,104103,2193083,B1,mean_kcore,rel_diff,0.011521135666728901
cptg,livemocha,104103,2193083,B1,n_clusters,rel_diff,0.0
cptg,livemocha,104103,2193083,B1,n_outliers,rel_diff,0.0
cptg,livemocha,104103,2193083,B1,pseudo_diameter,rel_diff,0.11428571428571428
cptg,livemocha,104103,2193083,B1,degree,emd,0.00012295515018790893
cptg,livemocha,104103,2193083,B1,kcore,emd,0.567130630241204
cptg,livemocha,104103,2193083,B1,conductance,emd,0.000123820797270607
cptg,livemocha,104103,2193083,B1,edge_density,emd,0.00026548664875143777
cptg,livemocha,104103,2193083,B1,degree_density,emd,0.0005382752594869003
cptg,livemocha,104103,2193083,B1,mincut,emd,0.0
cptg,livemocha,104103,2193083,B1,modularity,emd,3.259306945913576e-09
cptg,livemocha,104103,2193083,B1,mixing_parameter,emd,0.004817680208077519
cptg,livemocha,104103,2193083,B1,concomp_sizes,emd,0.0
cptg,livemocha,104103,2193083,B1,local_ccoeff_nodes,emd,0.029159384180150467
cptg,livemocha,104103,2193083,B1,pagerank,emd,3.556085205331054e-07
cptg,livemocha,104103,2193083,B1,cluster_deg_assort,rmse,0.08935364993753973
cptg,livemocha,104103,2193083,B1,cluster_global_ccoeff,rmse,0.02264333891135957
cptg,livemocha,104103,2193083,B1,cluster_local_ccoeff,rmse,0.023180819620759067
cptg,livemocha,104103,2193083,B1,cluster_mean_degree,rmse,0.020274921891802567
cptg,livemocha,104103,2193083,B1,cluster_mean_kcore,rmse,0.031571371824222295
cptg,livemocha,104103,2193083,B1,cluster_n_concomp,mean_l1,0.0
cptg,livemocha,104103,2193083,B1,cluster_frac_giant_ccomp,rmse,0.0
cptg,livemocha,104103,2193083,B1,cluster_pseudo_diameter,mean_l1,0.06376146788990825
cptg,livemocha,104103,2193083,B1,cluster_deg_assort,emd,0.016245717675317687
cptg,livemocha,104103,2193083,B1,cluster_global_ccoeff,emd,0.0011923308047924997
cptg,livemocha,104103,2193083,B1,cluster_local_ccoeff,emd,0.0010849345799093686
cptg,livemocha,104103,2193083,B1,cluster_mean_degree,emd,0.0010765505189738007
cptg,livemocha,104103,2193083,B1,cluster_mean_kcore,emd,0.0017784159420281924
cptg,livemocha,104103,2193083,B1,cluster_n_concomp,emd,0.0
cptg,livemocha,104103,2193083,B1,cluster_frac_giant_ccomp,emd,0.0
cptg,livemocha,104103,2193083,B1,cluster_pseudo_diameter,emd,0.05802752293577984
stack,sp_infectious,10972,44517,B0,frac_giant_ccomp,abs_diff,0.022311337951148383
stack,sp_infectious,10972,44517,B0,deg_assort,abs_diff,0.2703787001066526
stack,sp_infectious,10972,44517,B0,global_ccoeff,abs_diff,0.3126334065159823
stack,sp_infectious,10972,44517,B0,local_ccoeff,abs_diff,0.3160617588764809
stack,sp_infectious,10972,44517,B0,node_coverage,abs_diff,0.0
stack,sp_infectious,10972,44517,B0,n_nodes,rel_diff,0.0
stack,sp_infectious,10972,44517,B0,n_edges,rel_diff,8.985129610494632e-06
stack,sp_infectious,10972,44517,B0,n_concomp,rel_diff,0.08581937073963354
stack,sp_infectious,10972,44517,B0,mean_degree,rel_diff,8.985129610471362e-06
stack,sp_infectious,10972,44517,B0,mean_kcore,rel_diff,0.06722429860386264
stack,sp_infectious,10972,44517,B0,n_clusters,rel_diff,0.0
stack,sp_infectious,10972,44517,B0,pseudo_diameter,rel_diff,2.611111111111111
stack,sp_infectious,10972,44517,B0,degree,emd,0.00025519504192494935
stack,sp_infectious,10972,44517,B0,kcore,emd,0.5779803135253372
stack,sp_infectious,10972,44517,B0,conductance,emd,0.0045451910836343925
stack,sp_infectious,10972,44517,B0,edge_density,emd,0.0017118458054802277
stack,sp_infectious,10972,44517,B0,degree_density,emd,0.007703076074233615
stack,sp_infectious,10972,44517,B0,mincut,emd,0.009210526315789535
stack,sp_infectious,10972,44517,B0,modularity,emd,2.776806774403978e-06
stack,sp_infectious,10972,44517,B0,mixing_parameter,emd,0.0012441223454495067
stack,sp_infectious,10972,44517,B0,concomp_sizes,emd,3.9826494764176763
stack,sp_infectious,10972,44517,B0,local_ccoeff_nodes,emd,0.3160617588764809
stack,sp_infectious,10972,44517,B0,pagerank,emd,9.086163912214411e-06
stack,sp_infectious,10972,44517,B0,cluster_deg_assort,rmse,0.24983742091636543
stack,sp_infectious,10972,44517,B0,cluster_global_ccoeff,rmse,0.20584935860178688
stack,sp_infectious,10972,44517,B0,cluster_local_ccoeff,rmse,0.20574237683091048
stack,sp_infectious,10972,44517,B0,cluster_mean_degree,rmse,0.06026915207804335
stack,sp_infectious,10972,44517,B0,cluster_mean_kcore,rmse,0.3327155429490453
stack,sp_infectious,10972,44517,B0,cluster_n_concomp,mean_l1,0.0
stack,sp_infectious,10972,44517,B0,cluster_frac_giant_ccomp,rmse,0.0
stack,sp_infectious,10972,44517,B0,cluster_pseudo_diameter,mean_l1,1.6697368421052632
stack,sp_infectious,10972,44517,B0,cluster_deg_assort,emd,0.12010014685389193
stack,sp_infectious,10972,44517,B0,cluster_global_ccoeff,emd,0.12175655919126119
stack,sp_infectious,10972,44517,B0,cluster_local_ccoeff,emd,0.12142843313711497
stack,sp_infectious,10972,44517,B0,cluster_mean_degree,emd,0.01540615214846723
stack,sp_infectious,10972,44517,B0,cluster_mean_kcore,emd,0.1410859943353988
stack,sp_infectious,10972,44517,B0,cluster_n_concomp,emd,0.0
stack,sp_infectious,10972,44517,B0,cluster_frac_giant_ccomp,emd,0.0
stack,sp_infectious,10972,44517,B0,cluster_pseudo_diameter,emd,1.651315789473684
stack,wiki_rfa,11381,181906,B0,frac_giant_ccomp,abs_diff,0.0
stack,wiki_rfa,11381,181906,B0,deg_assort,abs_diff,0.026477215270651458
stack,wiki_rfa,11381,181906,B0,global_ccoeff,abs_diff,0.07526485420977566
stack,wiki_rfa,11381,181906,B0,local_ccoeff,abs_diff,0.10651805663848775
stack,wiki_rfa,11381,181906,B0,node_coverage,abs_diff,0.0
stack,wiki_rfa,11381,181906,B0,n_nodes,rel_diff,0.0
stack,wiki_rfa,11381,181906,B0,n_edges,rel_diff,1.099475000687172e-06
stack,wiki_rfa,11381,181906,B0,n_concomp,rel_diff,0.0
stack,wiki_rfa,11381,181906,B0,mean_degree,rel_diff,1.0994750006798557e-06
stack,wiki_rfa,11381,181906,B0,mean_kcore,rel_diff,0.003244544213193476
stack,wiki_rfa,11381,181906,B0,n_clusters,rel_diff,0.0
stack,wiki_rfa,11381,181906,B0,n_outliers,rel_diff,0.0
stack,wiki_rfa,11381,181906,B0,pseudo_diameter,rel_diff,0.09999999999999999
stack,wiki_rfa,11381,181906,B0,degree,emd,3.514629645899881e-05
stack,wiki_rfa,11381,181906,B0,kcore,emd,0.32633336262191365
stack,wiki_rfa,11381,181906,B0,conductance,emd,5.990881828567867e-10
stack,wiki_rfa,11381,181906,B0,edge_density,emd,5.713714342928507e-10
stack,wiki_rfa,11381,181906,B0,degree_density,emd,2.8568571714515667e-06
stack,wiki_rfa,11381,181906,B0,mincut,emd,0.0
stack,wiki_rfa,11381,181906,B0,modularity,emd,1.4349885149826904e-11
stack,wiki_rfa,11381,181906,B0,mixing_parameter,emd,0.00047370460387890926
stack,wiki_rfa,11381,181906,B0,concomp_sizes,emd,0.0
stack,wiki_rfa,11381,181906,B0,local_ccoeff_nodes,emd,0.10651805663848773
stack,wiki_rfa,11381,181906,B0,pagerank,emd,6.479246091337536e-06
stack,wiki_rfa,11381,181906,B0,cluster_deg_assort,rmse,0.010003091619470193
stack,wiki_rfa,11381,181906,B0,cluster_global_ccoeff,rmse,0.02862815197600676
stack,wiki_rfa,11381,181906,B0,cluster_local_ccoeff,rmse,0.04601303012223186
stack,wiki_rfa,11381,181906,B0,cluster_mean_degree,rmse,1.5117067213784517e-05
stack,wiki_rfa,11381,181906,B0,cluster_mean_kcore,rmse,0.02335586884508545
stack,wiki_rfa,11381,181906,B0,cluster_n_concomp,mean_l1,0.0
stack,wiki_rfa,11381,181906,B0,cluster_frac_giant_ccomp,rmse,0.0
stack,wiki_rfa,11381,181906,B0,cluster_pseudo_diameter,mean_l1,0.42857142857142855
stack,wiki_rfa,11381,181906,B0,cluster_deg_assort,emd,0.0037808132524160686
stack,wiki_rfa,11381,181906,B0,cluster_global_ccoeff,emd,0.010820424374839465
stack,wiki_rfa,11381,181906,B0,cluster_local_ccoeff,emd,0.01739129068170707
stack,wiki_rfa,11381,181906,B0,cluster_mean_degree,emd,5.713714342903133e-06
stack,wiki_rfa,11381,181906,B0,cluster_mean_kcore,emd,0.008827688659705353
stack,wiki_rfa,11381,181906,B0,cluster_n_concomp,emd,0.0
stack,wiki_rfa,11381,181906,B0,cluster_frac_giant_ccomp,emd,0.0
stack,wiki_rfa,11381,181906,B0,cluster_pseudo_diameter,emd,0.4285714285714287
stack,dblp_cite,12590,49636,B0,frac_giant_ccomp,abs_diff,0.0
stack,dblp_cite,12590,49636,B0,deg_assort,abs_diff,0.01243684527061514
stack,dblp_cite,12590,49636,B0,global_ccoeff,abs_diff,0.05283767314120459
stack,dblp_cite,12590,49636,B0,local_ccoeff,abs_diff,0.1054385263813878
stack,dblp_cite,12590,49636,B0,node_coverage,abs_diff,0.0
stack,dblp_cite,12590,49636,B0,n_nodes,rel_diff,0.0
stack,dblp_cite,12590,49636,B0,n_edges,rel_diff,4.029414727510829e-06
stack,dblp_cite,12590,49636,B0,n_concomp,rel_diff,0.0
stack,dblp_cite,12590,49636,B0,mean_degree,rel_diff,4.029414727519887e-06
stack,dblp_cite,12590,49636,B0,mean_kcore,rel_diff,0.032424949807944865
stack,dblp_cite,12590,49636,B0,n_clusters,rel_diff,0.0
stack,dblp_cite,12590,49636,B0,n_outliers,rel_diff,0.0
stack,dblp_cite,12590,49636,B0,pseudo_diameter,rel_diff,0.04444444444444444
stack,dblp_cite,12590,49636,B0,degree,emd,3.1771247021472604e-05
stack,dblp_cite,12590,49636,B0,kcore,emd,0.28824463860206506
stack,dblp_cite,12590,49636,B0,conductance,emd,0.0006430356130851196
stack,dblp_cite,12590,49636,B0,edge_density,emd,9.74876831497343e-05
stack,dblp_cite,12590,49636,B0,degree_density,emd,0.0009134077569869896
stack,dblp_cite,12590,49636,B0,mincut,emd,0.0
stack,dblp_cite,12590,49636,B0,modularity,emd,7.352952842159569e-07
stack,dblp_cite,12590,49636,B0,mixing_parameter,emd,0.0027120787362285527
stack,dblp_cite,12590,49636,B0,concomp_sizes,emd,0.0
stack,dblp_cite,12590,49636,B0,local_ccoeff_nodes,emd,0.10543852638138781
stack,dblp_cite,12590,49636,B0,pagerank,emd,4.8381258799794274e-06
stack,dblp_cite,12590,49636,B0,cluster_deg_assort,rmse,0.04551977164797658
stack,dblp_cite,12590,49636,B0,cluster_global_ccoeff,rmse,0.01229619389087827
stack,dblp_cite,12590,49636,B0,cluster_local_ccoeff,rmse,0.017826560627541566
stack,dblp_cite,12590,49636,B0,cluster_mean_degree,rmse,0.012859688107674972
stack,dblp_cite,12590,49636,B0,cluster_mean_kcore,rmse,0.027012973406784428
stack,dblp_cite,12590,49636,B0,cluster_n_concomp,mean_l1,0.0
stack,dblp_cite,12590,49636,B0,cluster_frac_giant_ccomp,rmse,0.0
stack,dblp_cite,12590,49636,B0,cluster_pseudo_diameter,mean_l1,0.2683333333333333
stack,dblp_cite,12590,49636,B0,cluster_deg_assort,emd,0.004785925585567564
stack,dblp_cite,12590,49636,B0,cluster_global_ccoeff,emd,0.0014890724617122155
stack,dblp_cite,12590,49636,B0,cluster_local_ccoeff,emd,0.0009910469323456113
stack,dblp_cite,12590,49636,B0,cluster_mean_degree,emd,0.001826815513973985
stack,dblp_cite,12590,49636,B0,cluster_mean_kcore,emd,0.004601930359284043
stack,dblp_cite,12590,49636,B0,cluster_n_concomp,emd,0.0
stack,dblp_cite,12590,49636,B0,cluster_frac_giant_ccomp,emd,0.0
stack,dblp_cite,12590,49636,B0,cluster_pseudo_diameter,emd,0.2516666666666663
stack,anybeat,12645,49132,B0,frac_giant_ccomp,abs_diff,0.0
stack,anybeat,12645,49132,B0,deg_assort,abs_diff,0.0014204571182530796
stack,anybeat,12645,49132,B0,global_ccoeff,abs_diff,0.0024370319605093874
stack,anybeat,12645,49132,B0,local_ccoeff,abs_diff,0.03659325615829963
stack,anybeat,12645,49132,B0,node_coverage,abs_diff,0.0
stack,anybeat,12645,49132,B0,n_nodes,rel_diff,0.0
stack,anybeat,12645,49132,B0,n_edges,rel_diff,0.006514525366467909
stack,anybeat,12645,49132,B0,n_concomp,rel_diff,0.0
stack,anybeat,12645,49132,B0,mean_degree,rel_diff,0.006514525366467923
stack,anybeat,12645,49132,B0,mean_kcore,rel_diff,0.011527349983104914
stack,anybeat,12645,49132,B0,n_clusters,rel_diff,0.0
stack,anybeat,12645,49132,B0,n_outliers,rel_diff,0.0
stack,anybeat,12645,49132,B0,pseudo_diameter,rel_diff,0.0
stack,anybeat,12645,49132,B0,degree,emd,0.05061289047056048
stack,anybeat,12645,49132,B0,kcore,emd,0.16434954527481221
stack,anybeat,12645,49132,B0,conductance,emd,0.004526130533687043
stack,anybeat,12645,49132,B0,edge_density,emd,0.002627430043819531
stack,anybeat,12645,49132,B0,degree_density,emd,0.0064615348953779685
stack,anybeat,12645,49132,B0,mincut,emd,0.0
stack,anybeat,12645,49132,B0,modularity,emd,3.224094139167337e-06
stack,anybeat,12645,49132,B0,mixing_parameter,emd,0.0062967516153787095
stack,anybeat,12645,49132,B0,concomp_sizes,emd,0.0
stack,anybeat,12645,49132,B0,local_ccoeff_nodes,emd,0.04215760647025535
stack,anybeat,12645,49132,B0,pagerank,emd,7.5564356360056415e-06
stack,anybeat,12645,49132,B0,cluster_deg_assort,rmse,0.0565140326058511
stack,anybeat,12645,49132,B0,cluster_global_ccoeff,rmse,0.05115112788308251
stack,anybeat,12645,49132,B0,cluster_local_ccoeff,rmse,0.05364777757922112
stack,anybeat,12645,49132,B0,cluster_mean_degree,rmse,0.07091688752997831
stack,anybeat,12645,49132,B0,cluster_mean_kcore,rmse,0.07954067315859462
stack,anybeat,12645,49132,B0,cluster_n_concomp,mean_l1,0.0
stack,anybeat,12645,49132,B0,cluster_frac_giant_ccomp,rmse,0.0
stack,anybeat,12645,49132,B0,cluster_pseudo_diameter,mean_l1,0.09895470383275262
stack,anybeat,12645,49132,B0,cluster_deg_assort,emd,0.010117090984895879
stack,anybeat,12645,49132,B0,cluster_global_ccoeff,emd,0.008934092678309127
stack,anybeat,12645,49132,B0,cluster_local_ccoeff,emd,0.008919529363477867
stack,anybeat,12645,49132,B0,cluster_mean_degree,emd,0.012923069790755935
stack,anybeat,12645,49132,B0,cluster_mean_kcore,emd,0.013916438808889878
stack,anybeat,12645,49132,B0,cluster_n_concomp,emd,0.0
